行政区划代码|单位名称
2110219900|不详乡镇
2110810100|烟台街道
2110810200|万宝桥街道
2110810300|古城街道
2110810400|佟二堡镇
2110810500|铧子镇
2110810600|张台子镇
2110810700|西大窑镇
2110810800|沈旦堡镇
2110810900|西马峰镇
2110811000|柳条寨镇
2110811100|柳河子镇
2110811200|大河南镇
2110811300|五星镇
2110811400|鸡冠山乡
2110819900|不详乡镇
2110999900|不详乡镇
2111020100|胜利街道
2111020200|建设街道
2111020300|红旗街道
2111020400|辽河街道
2111020500|铁东街道
2111020600|双盛街道
2111020700|陆家镇
2111020800|统一镇
2111029900|不详乡镇
2111030100|振兴街道
2111030200|兴隆街道
2111030300|渤海街道
2111030400|新工街道
2111030500|曙光街道
2111030600|欢喜街道
2111030700|沈采街道
2111030800|创新街道
2111030900|兴盛街道
2111031000|兴海街道
2111031100|惠宾街道
2111031200|东郭街道
2111039900|不详乡镇
2111040100|大洼街道
2111040200|榆树街道
2111040300|田家街道
2111040400|王家街道
2111040500|于楼街道
2111040600|二界沟街道
2111040700|东风镇
2111040800|新开镇
2111040900|清水镇
2111041000|新兴镇
2111041100|西安镇
2111041200|新立镇
2111041300|唐家镇
2111041400|平安镇
2111041500|赵圈河镇
2111041600|田庄台镇
2111049900|不详乡镇
2111220100|太平街道
2111220200|高升街道
2111220300|得胜街道
2111220400|沙岭镇
2111220500|胡家镇
2111220600|古城子镇
2111220700|坝墙子镇
2111220800|陈家镇
2111220900|甜水镇
2111221000|吴家镇
2111221100|石新镇
2111221200|羊圈子镇
2111229900|不详乡镇
2111999900|不详乡镇
2112020100|红旗街道
2112020200|工人街道
2112020300|铁西街道
2112020400|铜钟街道
2112020500|柴河街道
2112020600|岭东街道
2112020700|辽海街道
2112020800|开发区
2112020900|龙山乡
2112029900|不详乡镇
2112040100|红旗街道
2112040200|向阳街道
2112040300|张相镇
2112040400|杨木林子镇
2112040500|聂家满族乡
2112049900|不详乡镇
2112210100|新台子镇
2112210200|阿吉镇
2112210300|平顶堡镇
2112210400|大甸子镇
2112210500|凡河镇
2112210600|腰堡镇
2112210700|镇西堡镇
2112210800|蔡牛镇
2112210900|李千户镇
2112211000|熊官屯镇
2112211100|横道河子镇
2112211200|双井子镇
2112211300|鸡冠山乡
2112211400|白旗寨满族乡
2112219900|不详乡镇
2112230100|西丰镇
2112230200|平岗镇
2112230300|郜家店镇
2112230400|凉泉镇
2112230500|振兴镇
2112230600|安民镇
2112230700|天德镇
2112230800|房木镇
2112230900|柏榆镇
2112231000|更刻镇
2112231100|钓鱼镇
2112231200|陶然镇
2112231300|德兴满族乡
2112231400|明德满族乡
2112231500|成平满族乡
2112231600|和隆满族乡
2112231700|营厂满族乡
2112231800|金星满族乡
2112239900|不详乡镇
2112240100|昌图镇
2112240200|老城镇
2112240300|八面城镇
2112240400|三江口镇
2112240500|金家镇
2112240600|宝力镇
2112240700|泉头镇
2112240800|双庙子镇
2112240900|亮中桥镇
2112241000|马仲河镇
2112241100|毛家店镇
2112241200|老四平镇
2112241300|大洼镇
2112241400|头道镇
2112241500|鴜鹭树镇
2112241600|傅家镇
2112241700|四合镇
2112241800|朝阳镇
2112241900|古榆树镇
2112242000|七家子镇
2112242100|东嘎镇
2112242200|四面城镇
2112242300|前双井镇
2112242400|通江口镇
2112242500|大四家子镇
2112242600|曲家店镇
2112242700|平安堡镇
2112242800|下二台镇
2112242900|太平镇
2112243000|十八家子镇
2112243100|后窑镇
2112243200|大兴镇
2112243300|长发镇
2112243400|两家子农场
2112243500|三江口农场
2112243600|宝力农场
2112249900|不详乡镇
2112810100|兀术街道
2112810200|调兵山街道
2112810300|晓明镇
2112810400|大明镇
2112810500|晓南镇
2112819900|不详乡镇
2112820100|新城街道
2112820200|老城街道
2112820300|开原街道
2112820400|威远堡镇
2112820500|庆云堡镇
2112820600|中固镇
2112820700|八棵树镇
2112820800|金沟子镇
2112820900|八宝镇
2112821000|业民镇
2112821100|莲花镇
2112821200|靠山镇
2112821300|下肥镇
2112821400|松山镇
2112821500|李家台镇
2112821600|马家寨镇
2112821700|城东镇
2112821800|上肥镇
2112821900|黄旗寨镇
2112822000|林丰满族乡
2112829900|不详乡镇
2112999900|不详乡镇
2113020100|双塔街道
2113020300|前进街道
2113020400|凌河街道
2113020500|光明街道
2113020600|凌凤街道
2113020700|龙山街道
2113020800|站南街道
2113020900|红旗街道
2113021000|燕北街道
2113021200|桃花吐镇
2113021300|他拉皋镇
2113021400|孙家湾镇
2113021500|长宝营子乡
2113029900|不详乡镇
2113030300|新华街道
2113030400|海龙街道
2113030500|七道泉子镇
2113030600|西大营子镇
2113030700|召都巴镇
2113030800|大平房镇
2113030900|联合镇
2113031000|边杖子镇
2113039900|不详乡镇
2113210100|柳城街道
2113210200|波罗赤镇
2113210300|木头城子镇
2113210400|二十家子镇
2113210500|羊山镇
2113210600|六家子镇
2113210700|瓦房子镇
2113210800|大庙镇
2113210900|古山子镇
2113211000|南双庙镇
2113211100|台子镇
2113211200|清风岭镇
2113211300|胜利镇
2113211400|七道岭镇
2113211500|杨树湾镇
2113211600|西五家子乡
2113211700|北沟门子乡
2113211800|东大道乡
2113211900|乌兰河硕蒙古族乡
2113212000|东大屯乡
2113212100|松岭门蒙古族乡
2113212200|根德营子乡
2113212300|西营子乡
2113212400|北四家子乡
2113212500|王营子乡
2113212600|黑牛营子乡
2113212700|尚志乡
2113212800|贾家店农场
2113219900|不详乡镇
2113220100|叶柏寿街道
2113220200|红山街道
2113220300|铁南街道
2113220400|万寿街道
2113220500|富山街道
2113220600|朱碌科镇
2113220700|建平镇
2113220800|黑水镇
2113220900|喀喇沁镇
2113221000|北二十家子镇
2113221100|沙海镇
2113221200|哈拉道口镇
2113221300|榆树林子镇
2113221400|老官地镇
2113221500|深井镇
2113221600|奎德素镇
2113221700|小塘镇
2113221800|马场镇
2113221900|昌隆镇
2113222000|张家营子镇
2113222100|青峰山镇
2113222200|太平庄乡
2113222300|青松岭乡
2113222400|杨树岭乡
2113222500|罗福沟乡
2113222600|烧锅营子乡
2113222700|白山乡
2113222800|三家蒙古族乡
2113222900|义成功乡
2113223000|国营八家农场
2113223100|热水畜牧农场
2113229900|不详乡镇
2113240100|大城子街道
2113240200|利州街道
2113240300|南公营子镇
2113240400|山嘴子镇
2113240500|公营子镇
2113240600|白塔子镇
2113240700|中三家镇
2113240800|老爷庙镇
2113240900|六官营子镇
2113241000|平房子镇
2113241100|十二德堡镇
2113241200|羊角沟镇
2113241300|甘招镇
2113241400|兴隆庄镇
2113241500|东哨镇
2113241600|水泉镇
2113241700|尤杖子乡
2113241800|草场乡
2113241900|坤都营子乡
2113242000|大营子乡
2113242100|卧虎沟乡
2113242200|官大海农场
2113249900|不详乡镇
2113810100|城关街道
2113810200|南山街道
2113810300|冠山街道
2113810400|桥北街道
2113810500|三宝乡
2113810600|台吉街道
2113810800|西官营镇
2113810900|大板镇
2113811000|上园镇
2113811100|宝国老镇
2113811200|黑城子镇
2113811300|五间房镇
2113811400|台吉镇
2113811500|东官营镇
2113811600|龙潭镇
2113811700|北塔镇
2113811800|蒙古营镇
2113811900|大三家镇
2113812000|长皋乡
2113812100|常河营乡
2113812200|小塔子乡
2113812300|马友营蒙古族乡
2113812400|泉巨永乡
2113812500|哈尔脑乡
2113812600|南八家子乡
2113812700|章吉营乡
2113812800|三宝营乡
2113812900|巴图营乡
2113813000|台吉营乡
2113813100|娄家店乡
2113813200|北四家乡
2113813300|凉水河蒙古族乡
2113813400|三宝乡
2113813500|大黑山特别行政管理区
2113813600|国营兴顺德畜牧农场
2113813700|下府经济技术开发区
2113819900|不详乡镇
2113820100|东城街道
2113820200|北街街道
2113820300|南街街道
2113820400|红山街道
2113820600|城关街道
2113820900|万元店镇
2113821000|宋杖子镇
2113821100|三十家子镇
2113821200|杨杖子镇
2113821300|刀尔登镇
2113821400|松岭子镇
2113821500|四官营子镇
2113821600|沟门子镇
2113821700|小城子镇
2113821800|四合当镇
2113821900|乌兰白镇
2113822000|瓦房店镇
2113822100|大河北镇
2113822200|牛营子镇
2113822300|三道河子镇
2113822400|刘杖子镇
2113822500|北炉乡
2113822600|三家子蒙古族乡
2113822700|佛爷洞乡
2113822800|大王杖子乡
2113822900|前进乡
2113823000|河坎子乡
2113829900|不详乡镇
2113999900|不详乡镇
2114020100|连山街道
2114020200|站前街道
2114020300|渤海街道
2114020400|兴工街道
2114020500|石油街道
2114020600|化工街道
2114020700|化机街道
2114020800|水泥街道
2114020900|锦郊街道
2114021000|钢屯镇
2114021100|寺儿堡镇
2114021200|新台门镇
2114021300|沙河营乡
2114021400|孤竹营子乡
2114021500|白马石乡
2114021600|山神庙子乡
2114021700|塔山乡
2114021800|杨郊乡
2114021900|杨杖子
2114029900|不详乡镇
2114030100|葫芦岛街道
2114030200|马仗房街道
2114030500|龙湾街道
2114030600|滨海街道
2114030700|双龙街道
2114030800|玉皇街道
2114030900|连湾街道
2114031000|北港街道
2114031100|双树乡
2114039900|不详乡镇
2114040200|沙锅屯街道
2114040300|邱皮沟街道
2114040400|苇子沟街道
2114040500|缸窑岭镇
2114040600|小凌河街道
2114040700|九龙街道
2114040800|龙飞街道
2114040900|龙腾街道
2114041000|龙翔街道
2114041100|缸窑岭镇
2114041200|暖池塘镇
2114041300|高桥镇
2114041400|台集屯镇
2114041500|虹螺岘镇
2114041600|金星镇
2114041700|沙锅屯乡
2114041800|黄土坎乡
2114041900|大兴乡
2114042000|张相公屯乡
2114049900|不详乡镇
2114210100|绥中镇
2114210200|西甸子镇
2114210300|宽邦镇
2114210400|大王庙镇
2114210500|万家镇
2114210600|前所镇
2114210700|高岭镇
2114210800|前卫镇
2114210900|荒地镇
2114211000|塔山屯镇
2114211100|高台镇
2114211200|王宝镇
2114211300|沙河镇
2114211400|小庄子镇
2114211500|西平坡满族乡
2114211600|葛家满族乡
2114211700|高甸子满族乡
2114211800|范家满族乡
2114211900|明水满族乡
2114212000|秋子沟乡
2114212100|加碑岩乡
2114212200|永安堡乡
2114212300|李家堡乡
2114212400|网户满族乡
2114212500|城郊乡
2114219900|不详乡镇
2114220100|建昌镇
2114220200|八家子镇
2114220300|喇嘛洞镇
2114220400|药王庙镇
2114220500|汤神庙镇
2114220600|玲珑塔镇
2114220700|大屯镇
2114220800|牤牛营子乡
2114220900|素珠营子乡
2114221000|石佛乡
2114221100|王宝营子乡
2114221200|老大杖子乡
2114221300|要路沟乡
2114221400|魏家岭乡
2114221500|西碱厂乡
2114221600|头道营子乡
2114221700|新开岭乡
2114221800|贺杖子乡
2114221900|养马甸子乡
2114222000|和尚房子乡
2114222100|杨树湾子乡
2114222200|黑山科乡
2114222300|雷家店乡
2114222400|小德营子乡
2114222500|二道湾子蒙古族乡
2114222600|巴什罕乡
2114222700|娘娘庙乡
2114222800|谷杖子乡
2114229900|不详乡镇
2114810100|古城街道
2114810200|宁远街道
2114810300|古城街道
2114810400|温泉街道
2114810500|四家屯街道
2114810600|华山街道
2114810700|四家屯街道
2114810800|菊花街道
2114810900|临海街道
2114811000|曹庄镇
2114811100|沙后所镇
2114811200|东辛庄镇
2114811300|郭家镇
2114811400|红崖子镇
2114811500|徐大堡镇
2114811600|高家岭镇
2114811700|羊安满族乡
2114811800|元台子满族乡
2114811900|白塔满族乡
2114812000|望海满族乡
2114812100|刘台子满族乡
2114812200|大寨满族乡
2114812300|南大山满族乡
2114812400|围屏满族乡
2114812500|碱厂满族乡
2114812600|三道沟满族乡
2114812700|旧门满族乡
2114812800|药王满族乡
2114819900|不详乡镇
2114999900|不详乡镇
2199999900|不详乡镇
6101020100|西一路街道
6101020200|长乐中路街道
6101020300|中山门街道
6101020400|韩森寨街道
6101020500|解放门街道
6101020600|自强路街道
6101020700|太华路街道
6101020800|长乐西路街道
6101020900|胡家庙街道
6101030100|南院门街道
6101030200|柏树林街道
6101030300|长乐坊街道
6101030400|东关南街街道
6101030500|太乙路街道
6101030600|文艺路街道
6101030700|长安路街道
6101030800|张家村街道
6101040100|青年路街道
6101040200|北院门街道
6101040300|北关街道
6101040400|红庙坡街道
6101040500|环城西路街道
6101040600|西关街道
6101040700|土门街道
6101040800|桃园路街道
6101040900|枣园街道
6101110100|纺织城街道
6101110200|十里铺街道
6101110300|红旗街道
6101110400|席王街道
6101110500|洪庆街道
6101110600|狄寨街道
6101110700|灞桥街道
6101120100|张家堡街道
6101120200|辛家庙街道
6101120300|徐家湾街道
6101120400|大明宫街道
6101120500|谭家街道
6101120600|草滩街道
6101120700|六村堡街道
6101120800|未央宫街道
6101120900|汉城街道
6101121000|未央湖街道
6101130100|小寨路街道
6101130200|大雁塔街道
6101130300|长延堡街道
6101130400|电子城街道
6101130500|等驾坡街道
6101130600|曲江街道
6101130700|漳浒寨街道
6101140100|凤凰路街道
6101140200|新华路街道
6101140300|振兴街道
6101140400|新兴街道
6101140500|北屯街道
6101140600|武屯街道
6101140700|关山街道
6101150100|骊山街道
6101150200|秦陵街道
6101150300|新丰街道
6101150400|代王街道
6101150500|斜口街道
6101150600|行者街道
6101150700|马额街道
6101150800|零口街道
6101150900|雨金街道
6101151000|栎阳街道
6101151100|相桥街道
6101151200|徐杨街道
6101151300|西泉街道
6101151400|新市街道
6101151500|交口街道
6101151600|北田街道
6101151700|油槐街道
6101151800|何寨街道
6101151900|铁炉街道
6101152000|任留街道
6101152100|穆寨街道
6101152200|小金街道
6101152300|仁宗街道
6101160100|韦曲街道
6101160200|郭杜街道
6101160300|滦镇街道
6101160400|子午街道
6101160500|太乙宫街道
6101160600|引镇街道
6101160700|王曲街道
6101160800|杜曲街道
6101160900|鸣犊街道
6101161000|黄良街道
6101161100|大兆街道
6101161200|五台街道
6101161300|王莽街道
6101161400|杨庄街道
6101161500|炮里街道
6101161600|魏寨街道
6101170100|鹿苑街道
6101170200|泾渭街道
6101170300|崇皇街道
6101170400|姬家街道
6101170500|通远街道
6101170600|耿镇街道
6101170700|张卜街道
6101180100|甘亭街道
6101180200|余下街道
6101180300|五竹街道
6101180400|玉蝉街道
6101180500|森林旅游景区
6101180600|祖庵镇
6101180700|蒋村镇
6101180800|涝店镇
6101180900|甘河镇
6101181000|石井镇
6101181100|渭丰镇
6101220100|蓝关街道
6101220200|洩湖镇
6101220300|华胥镇
6101220400|前卫镇
6101220500|汤峪镇
6101220600|焦岱镇
6101220700|玉山镇
6101220800|三里镇
6101220900|普化镇
6101221000|葛牌镇
6101221100|蓝桥镇
6101221200|辋川镇
6101221300|灞源镇
6101221400|孟村镇
6101221500|安村镇
6101221600|小寨镇
6101221700|三官庙镇
6101221800|九间房镇
6101221900|厚镇
6101240100|二曲街道
6101240200|哑柏镇
6101240300|终南镇
6101240400|马召镇
6101240500|楼观镇
6101240600|尚村镇
6101240700|广济镇
6101240800|厚畛子镇
6101240900|四屯镇
6101241000|竹峪镇
6101241100|青化镇
6101241200|翠峰镇
6101241300|富仁镇
6101241400|司竹镇
6101241500|骆峪镇
6101241600|陈河镇
6101241700|板房子镇
6101241800|王家河镇
6101300100|建章路街办
6101300200|三桥街办
6101300300|斗门街办
6101300400|王寺街办
6101300500|高桥街办
6101300600|沣东街道
6101300700|马王街道
6101300800|钓台街道
6101300900|泾干街道
6101301000|渭城街道
6101301100|双照街道
6101301200|窑店街道
6101301300|正阳街道
6101301400|周陵街道
6101301500|北杜街道
6101301600|底张街道
6101301700|大王镇
6101301800|高庄镇
